,CSI300_Returns
2021-09-02 15:00:00,-9.734141497186322e-06
2021-09-03 15:00:00,-0.005411105855855691
2021-09-06 15:00:00,0.018720345209675582
2021-09-07 15:00:00,0.011979424395297755
2021-09-08 15:00:00,-0.004145344922059424
2021-09-09 15:00:00,-0.0004261954086340891
2021-09-10 15:00:00,0.008754222046045701
2021-09-13 15:00:00,-0.004360627206993817
2021-09-14 15:00:00,-0.014924514687479462
2021-09-15 15:00:00,-0.01013653872720921
2021-09-16 15:00:00,-0.012249228718061889
2021-09-17 15:00:00,0.01003440773669273
2021-09-22 15:00:00,-0.007037298358822497
2021-09-23 15:00:00,0.006517983291396856
2021-09-24 15:00:00,-0.0007763956438022745
2021-09-27 15:00:00,0.005761937640600401
2021-09-28 15:00:00,0.001324115304933482
2021-09-29 15:00:00,-0.010217374567654813
2021-09-30 15:00:00,0.0067138979580601
2021-10-08 15:00:00,0.013060687008045635
2021-10-11 15:00:00,0.00126794623440607
2021-10-12 15:00:00,-0.010606334219022684
2021-10-13 15:00:00,0.011522088299058542
2021-10-14 15:00:00,-0.005363565973211748
2021-10-15 15:00:00,0.0037642571026614835
2021-10-18 15:00:00,-0.011624460646485368
2021-10-19 15:00:00,0.00983592002691891
2021-10-20 15:00:00,-0.0025470861331388095
2021-10-21 15:00:00,0.0036314316981076455
2021-10-22 15:00:00,0.006434598137230019
2021-10-25 15:00:00,0.00399177341552015
2021-10-26 15:00:00,-0.003298528463617112
2021-10-27 15:00:00,-0.013083359378891268
2021-10-28 15:00:00,-0.006946765608765504
2021-10-29 15:00:00,0.009175747069676055
2021-11-01 15:00:00,-0.003684222245405211
2021-11-02 15:00:00,-0.010395148933224019
2021-11-03 15:00:00,-0.003870743234644869
2021-11-04 15:00:00,0.00987946369799042
2021-11-05 15:00:00,-0.005421544321336902
2021-11-08 15:00:00,0.0012047260234906432
2021-11-09 15:00:00,-0.0002960080170300028
2021-11-10 15:00:00,-0.005271971841551926
2021-11-11 15:00:00,0.016066647411402846
2021-11-12 15:00:00,-0.002098127834286867
2021-11-15 15:00:00,-0.001226828981549688
2021-11-16 15:00:00,0.00019312311704200447
2021-11-17 15:00:00,0.0004983903780553245
2021-11-18 15:00:00,-0.009852296300444485
2021-11-19 15:00:00,0.010839837825161291
2021-11-22 15:00:00,0.004568760183290443
2021-11-23 15:00:00,0.00019271643040386088
2021-11-24 15:00:00,0.0006741231336522269
2021-11-25 15:00:00,-0.0041117971620519
2021-11-26 15:00:00,-0.0074166308855802
2021-11-29 15:00:00,-0.0017907970090903502
2021-11-30 15:00:00,-0.0039982083607221774
2021-12-01 15:00:00,0.0024472136532378563
2021-12-02 15:00:00,0.0025417792578672493
2021-12-03 15:00:00,0.009236613350910972
2021-12-06 15:00:00,-0.001713236078018543
2021-12-07 15:00:00,0.006025523048393211
2021-12-08 15:00:00,0.014999345299969935
2021-12-09 15:00:00,0.01656554501626495
2021-12-10 15:00:00,-0.00464153148466373
2021-12-13 15:00:00,0.00567415133322724
2021-12-14 15:00:00,-0.0067086422172292215
2021-12-15 15:00:00,-0.008673038153411139
2021-12-16 15:00:00,0.005759804467493357
2021-12-17 15:00:00,-0.015884102353728058
